Passengers,Fare,Itinerary,Subs Itinerary 1,Subs Itinerary 2,Subs Itinerary 3
10,61.0,"(491,)",,,
10,61.0,"(712,)",,,
2,61.0,"(741,)",,,
1,122.0,"(646, 118)",,,
1,61.0,"(16,)",,,
1,61.0,"(405,)",,,
1,61.0,"(35,)",,,
2,61.0,"(316,)",,,
1,61.0,"(29,)",,,
1,61.0,"(422,)",,,
5,61.0,"(5,)",,,
1,61.0,"(30,)",,,
1,61.0,"(506,)",,,
1,61.0,"(1,)",,,
1,61.0,"(68,)",,,
2,61.0,"(37,)",,,
2,61.0,"(544,)",,,
2,122.0,"(689, 27)",,,
1,61.0,"(712,)",,,
1,61.0,"(486,)",,,
1,61.0,"(731,)",,,
1,61.0,"(760,)",,,
1,61.0,"(743,)",,,
5,61.0,"(54,)","(52,)","(53,)","(55,)"
5,61.0,"(425,)",,,
3,61.0,"(274,)",,,
3,61.0,"(445,)",,,
3,61.0,"(281,)",,,
2,61.0,"(294,)",,,
2,61.0,"(755,)",,,
3,61.0,"(265,)",,,
3,61.0,"(361,)",,,
1,61.0,"(218,)",,,
2,61.0,"(197,)",,,
2,61.0,"(215,)",,,
3,61.0,"(228,)",,,
3,61.0,"(603,)",,,
5,61.0,"(209,)",,,
5,61.0,"(352,)",,,
1,61.0,"(245,)",,,
1,61.0,"(734,)",,,
2,61.0,"(248,)",,,
2,61.0,"(735,)",,,
1,122.0,"(90, 445)",,,
1,61.0,"(83,)",,,
1,61.0,"(260,)",,,
3,61.0,"(101,)",,,
3,61.0,"(745,)",,,
2,122.0,"(81, 205)",,,
1,61.0,"(211,)",,,
1,122.0,"(63, 581)",,,
2,61.0,"(624,)",,,
2,61.0,"(43,)",,,
6,61.0,"(628,)",,,
6,61.0,"(481,)",,,
2,61.0,"(633,)",,,
2,61.0,"(582,)",,,
1,61.0,"(395,)",,,
1,61.0,"(20,)",,,
5,61.0,"(123,)","(124,)",,
3,61.0,"(545,)",,,
3,61.0,"(37,)",,,
3,61.0,"(570,)",,,
3,61.0,"(479,)",,,
1,61.0,"(552,)",,,
1,61.0,"(116,)",,,
3,61.0,"(558,)",,,
3,61.0,"(307,)",,,
1,61.0,"(282,)",,,
4,61.0,"(605,)",,,
1,61.0,"(599,)",,,
1,61.0,"(226,)",,,
1,122.0,"(602, 200)",,,
13,122.0,"(131, 238)",,,
1,122.0,"(141, 247)",,,
6,122.0,"(133, 204)",,,
3,122.0,"(135, 236)",,,
1,122.0,"(136, 243)",,,
2,122.0,"(132, 220)",,,
1,61.0,"(507,)",,,
1,61.0,"(31,)",,,
1,61.0,"(511,)",,,
1,61.0,"(465,)",,,
1,61.0,"(518,)",,,
5,61.0,"(363,)",,,
1,61.0,"(387,)",,,
1,61.0,"(678,)",,,
1,61.0,"(361,)",,,
1,61.0,"(265,)",,,
1,122.0,"(343, 90)",,,
2,122.0,"(349, 201)",,,
5,122.0,"(349, 212)",,,
3,122.0,"(360, 251)",,,
3,61.0,"(734,)",,,
3,61.0,"(245,)",,,
2,61.0,"(297,)",,,
2,61.0,"(11,)",,,
2,61.0,"(300,)",,,
2,61.0,"(86,)",,,
1,122.0,"(302, 92)",,,
2,61.0,"(197,)",,,
1,122.0,"(523, 241)",,,
4,122.0,"(316, 28)",,,
1,122.0,"(315, 1)",,,
2,61.0,"(318,)",,,
2,61.0,"(367,)",,,
5,61.0,"(380,)",,,
4,122.0,"(526, 161)",,,
4,122.0,"(526, 179)",,,
2,61.0,"(527,)",,,
2,61.0,"(220,)",,,
2,122.0,"(663, 291)",,,
4,61.0,"(383,)",,,
1,122.0,"(660, 196)",,,
5,122.0,"(654, 173)",,,
2,61.0,"(610,)",,,
5,99.5,"(519,)",,,
1,99.5,"(743,)",,,
2,99.5,"(747,)",,,
2,99.5,"(99,)",,,
1,99.5,"(759,)",,,
2,99.5,"(760,)",,,
2,99.5,"(730,)",,,
1,99.5,"(423,)",,,
1,99.5,"(28,)",,,
2,99.5,"(472,)",,,
2,99.5,"(532,)",,,
1,99.5,"(67,)",,,
3,99.5,"(480,)",,,
3,99.5,"(622,)",,,
2,99.5,"(120,)",,,
2,99.5,"(430,)",,,
2,99.5,"(446,)",,,
2,99.5,"(314,)",,,
1,99.5,"(479,)",,,
1,99.5,"(574,)",,,
5,99.5,"(457,)",,,
5,99.5,"(371,)",,,
1,99.5,"(491,)",,,
1,99.5,"(717,)","(716,)",,
1,99.5,"(739,)",,,
1,99.5,"(250,)",,,
3,99.5,"(25,)",,,
3,99.5,"(398,)",,,
1,99.5,"(29,)",,,
1,99.5,"(422,)",,,
1,99.5,"(5,)",,,
1,99.5,"(30,)",,,
1,99.5,"(505,)",,,
2,99.5,"(40,)",,,
2,99.5,"(546,)",,,
1,99.5,"(12,)",,,
1,99.5,"(340,)",,,
2,99.5,"(49,)",,,
2,99.5,"(761,)",,,
3,99.5,"(47,)",,,
3,99.5,"(692,)","(691,)",,
7,99.5,"(695,)","(694,)",,
7,99.5,"(47,)",,,
4,99.5,"(700,)",,,
4,99.5,"(78,)",,,
2,99.5,"(723,)",,,
2,99.5,"(590,)",,,
1,99.5,"(743,)",,,
1,99.5,"(52,)","(53,)","(54,)","(55,)"
1,99.5,"(426,)",,,
1,99.5,"(59,)",,,
1,99.5,"(699,)",,,
3,99.5,"(5,)",,,
2,99.5,"(286,)",,,
1,99.5,"(274,)",,,
1,99.5,"(445,)",,,
4,99.5,"(276,)",,,
1,99.5,"(279,)",,,
1,99.5,"(553,)",,,
2,99.5,"(265,)",,,
2,99.5,"(361,)",,,
1,99.5,"(264,)",,,
1,99.5,"(196,)",,,
5,99.5,"(212,)",,,
1,99.5,"(195,)",,,
1,99.5,"(262,)","(263,)",,
1,99.5,"(161,)",,,
1,99.5,"(109,)","(110,)",,
1,99.5,"(87,)",,,
1,99.5,"(441,)",,,
1,99.5,"(83,)",,,
1,99.5,"(261,)",,,
2,99.5,"(96,)",,,
2,99.5,"(644,)",,,
2,99.5,"(104,)",,,
2,99.5,"(750,)",,,
4,99.5,"(343,)",,,
3,99.5,"(81,)",,,
1,99.5,"(211,)",,,
3,99.5,"(627,)",,,
3,99.5,"(481,)",,,
1,99.5,"(633,)",,,
1,99.5,"(582,)",,,
4,99.5,"(68,)",,,
4,99.5,"(0,)",,,
1,99.5,"(72,)",,,
1,99.5,"(434,)",,,
6,99.5,"(395,)",,,
6,99.5,"(15,)",,,
2,99.5,"(538,)",,,
2,99.5,"(542,)",,,
2,99.5,"(37,)",,,
6,99.5,"(569,)",,,
6,99.5,"(473,)","(423, 38)",,
1,99.5,"(581,)",,,
1,99.5,"(632,)",,,
5,99.5,"(555,)",,,
5,99.5,"(278,)",,,
2,99.5,"(579,)",,,
1,99.5,"(552,)",,,
1,99.5,"(116,)",,,
2,99.5,"(759,)",,,
20,99.5,"(595,)",,,
20,99.5,"(721,)",,,
3,99.5,"(611,)",,,
3,99.5,"(686,)",,,
4,99.5,"(281,)",,,
1,99.5,"(614,)",,,
3,99.5,"(602,)",,,
3,99.5,"(227,)",,,
1,99.5,"(522,)",,,
2,99.5,"(109,)","(110,)",,
2,99.5,"(162,)",,,
1,99.5,"(276,)",,,
1,99.5,"(519,)",,,
4,99.5,"(377,)","(386, 682)",,
1,99.5,"(215,)",,,
1,99.5,"(363,)",,,
7,99.5,"(341,)",,,
7,99.5,"(12,)",,,
2,99.5,"(343,)",,,
3,99.5,"(762,)",,,
3,99.5,"(48,)",,,
2,99.5,"(314,)",,,
2,99.5,"(446,)",,,
1,99.5,"(318,)",,,
1,99.5,"(366,)",,,
1,99.5,"(200,)",,,
2,99.5,"(380,)",,,
1,235.5,"(457,)",,,
1,235.5,"(370,)",,,
1,235.5,"(47,)",,,
1,235.5,"(689,)",,,
1,235.5,"(716,)","(717,)",,
1,235.5,"(494,)",,,
1,235.5,"(727,)",,,
1,235.5,"(591,)",,,
1,235.5,"(758,)",,,
5,235.5,"(595,)",,,
5,235.5,"(721,)",,,
7,25.0,"(737,)",,,
2,25.0,"(381,)",,,
3,25.0,"(759,)",,,
7,25.0,"(677,)",,,
7,25.0,"(384,)",,,
1,25.0,"(423,)",,,
1,25.0,"(28,)",,,
1,25.0,"(481,)",,,
1,25.0,"(628,)",,,
27,25.0,"(442,)",,,
27,25.0,"(115,)",,,
5,25.0,"(473,)","(423, 38)",,
5,25.0,"(569,)",,,
1,25.0,"(33,)",,,
11,25.0,"(27,)",,,
11,25.0,"(422,)",,,
1,25.0,"(30,)",,,
1,25.0,"(504,)",,,
8,25.0,"(0,)",,,
8,25.0,"(69,)",,,
1,25.0,"(2,)",,,
1,25.0,"(79,)",,,
1,25.0,"(38,)",,,
1,25.0,"(548,)",,,
1,25.0,"(8,)",,,
1,25.0,"(296,)",,,
3,25.0,"(522,)",,,
1,50.0,"(209, 387)",,,
8,25.0,"(209,)",,,
8,25.0,"(355,)",,,
1,25.0,"(79,)",,,
1,25.0,"(2,)",,,
4,25.0,"(87,)",,,
4,25.0,"(438,)",,,
1,25.0,"(86,)",,,
1,25.0,"(301,)",,,
1,25.0,"(65,)",,,
23,25.0,"(626,)",,,
23,25.0,"(481,)",,,
1,25.0,"(633,)",,,
1,25.0,"(583,)",,,
2,25.0,"(69,)",,,
2,25.0,"(1,)",,,
1,25.0,"(71,)",,,
1,25.0,"(436,)",,,
1,25.0,"(36,)",,,
8,25.0,"(566,)",,,
8,25.0,"(478,)",,,
3,25.0,"(552,)",,,
3,25.0,"(117,)",,,
4,25.0,"(759,)",,,
21,25.0,"(115,)",,,
21,25.0,"(442,)",,,
1,25.0,"(507,)",,,
1,25.0,"(31,)",,,
3,25.0,"(276,)",,,
2,25.0,"(518,)",,,
2,25.0,"(386,)",,,
2,25.0,"(677,)",,,
8,25.0,"(383,)",,,
3,25.0,"(737,)",,,
1,25.0,"(380,)",,,
1,25.0,"(350,)",,,
1,25.0,"(206,)",,,
4,25.0,"(734,)",,,
4,25.0,"(246,)",,,
4,25.0,"(297,)",,,
4,25.0,"(9,)",,,
3,25.0,"(299,)",,,
3,25.0,"(86,)",,,
1,50.0,"(317, 29)",,,
4,25.0,"(380,)",,,
10,25.0,"(383,)",,,
1,25.0,"(579,)",,,
2,27.0,"(671, 184)",,,
1,27.0,"(739, 226)",,,
1,27.0,"(223, 577)",,,
4,27.0,"(153, 221)",,,
1,27.0,"(349, 215)",,,
2,27.0,"(349, 172)",,,
1,27.0,"(295, 37)",,,
1,27.0,"(318, 388)",,,
1,27.0,"(527, 163)",,,
1,122.0,"(759,)",,,
3,122.0,"(618,)",,,
4,122.0,"(665,)",,,
4,122.0,"(45,)",,,
1,122.0,"(684,)",,,
4,122.0,"(671,)",,,
4,122.0,"(242,)",,,
2,122.0,"(741,)",,,
4,122.0,"(457,)",,,
4,122.0,"(372,)",,,
8,122.0,"(493,)",,,
8,122.0,"(712,)",,,
1,122.0,"(28,)",,,
1,122.0,"(422,)",,,
1,122.0,"(43,)",,,
1,122.0,"(624,)",,,
1,122.0,"(39,)",,,
1,122.0,"(545,)",,,
5,122.0,"(47,)",,,
5,122.0,"(689,)",,,
7,122.0,"(714,)",,,
7,122.0,"(494,)",,,
5,122.0,"(728,)",,,
5,122.0,"(637,)","(633, 592)",,
3,122.0,"(700,)",,,
3,122.0,"(75,)",,,
9,122.0,"(59,)",,,
9,122.0,"(698,)",,,
1,122.0,"(273,)",,,
1,122.0,"(443,)",,,
1,122.0,"(276,)",,,
5,122.0,"(663,)",,,
2,122.0,"(265,)",,,
2,122.0,"(361,)",,,
3,122.0,"(264,)",,,
3,122.0,"(194,)",,,
1,122.0,"(217,)",,,
1,244.0,"(214, 500)",,,
1,122.0,"(60,)",,,
5,122.0,"(215,)",,,
1,122.0,"(222,)",,,
1,122.0,"(248,)",,,
1,122.0,"(735,)",,,
3,122.0,"(103,)",,,
3,122.0,"(744,)",,,
6,122.0,"(343,)",,,
2,122.0,"(604,)",,,
2,122.0,"(631,)",,,
2,122.0,"(481,)",,,
2,122.0,"(635,)","(636,)",,
2,122.0,"(728,)",,,
4,122.0,"(71,)",,,
4,122.0,"(435,)",,,
4,122.0,"(78,)",,,
4,122.0,"(701,)",,,
1,122.0,"(415,)",,,
1,122.0,"(267,)",,,
2,122.0,"(127,)","(126,)",,
2,122.0,"(647,)",,,
2,122.0,"(566,)",,,
2,122.0,"(474,)",,,
1,122.0,"(589,)",,,
1,122.0,"(650,)",,,
3,122.0,"(596,)",,,
3,122.0,"(738,)",,,
4,122.0,"(758,)",,,
2,122.0,"(560,)",,,
2,122.0,"(382,)",,,
3,122.0,"(591,)",,,
3,122.0,"(725,)",,,
1,122.0,"(223,)",,,
2,122.0,"(282,)",,,
3,122.0,"(609,)",,,
1,122.0,"(598,)",,,
1,122.0,"(91,)",,,
2,122.0,"(602,)",,,
2,122.0,"(226,)",,,
3,122.0,"(348,)",,,
2,122.0,"(114,)",,,
2,122.0,"(159,)",,,
2,122.0,"(513,)",,,
2,122.0,"(609,)",,,
7,122.0,"(517,)",,,
3,122.0,"(345,)",,,
1,122.0,"(734,)",,,
1,122.0,"(246,)",,,
1,122.0,"(380,)",,,
1,85.5,"(614,)",,,
3,85.5,"(381,)",,,
1,85.5,"(756,)",,,
1,85.5,"(329,)",,,
3,85.5,"(755,)",,,
3,85.5,"(291,)",,,
2,85.5,"(743,)",,,
4,85.5,"(749,)",,,
4,85.5,"(104,)",,,
2,85.5,"(758,)",,,
2,85.5,"(757,)",,,
2,85.5,"(391,)",,,
1,85.5,"(760,)",,,
1,85.5,"(732,)",,,
3,85.5,"(664,)",,,
3,85.5,"(45,)",,,
3,85.5,"(283,)",,,
3,85.5,"(672,)",,,
3,85.5,"(241,)",,,
2,85.5,"(422,)",,,
2,85.5,"(27,)",,,
3,85.5,"(454,)",,,
3,85.5,"(321,)",,,
3,85.5,"(67,)",,,
2,85.5,"(120,)",,,
4,85.5,"(444,)",,,
4,85.5,"(273,)",,,
3,85.5,"(465,)",,,
3,85.5,"(510,)",,,
2,85.5,"(425,)",,,
2,85.5,"(54,)","(52,)","(53,)","(55,)"
1,85.5,"(430,)",,,
4,85.5,"(446,)",,,
4,85.5,"(314,)",,,
3,85.5,"(474,)",,,
3,85.5,"(572,)",,,
3,85.5,"(500,)",,,
3,85.5,"(763,)",,,
8,85.5,"(490,)",,,
8,85.5,"(715,)",,,
5,85.5,"(640,)",,,
5,85.5,"(95,)",,,
1,85.5,"(24,)",,,
1,85.5,"(403,)","(404,)",,
1,85.5,"(33,)",,,
3,85.5,"(27,)",,,
3,85.5,"(423,)",,,
2,85.5,"(1,)",,,
2,85.5,"(70,)",,,
1,85.5,"(51,)",,,
1,85.5,"(761,)",,,
2,85.5,"(7,)",,,
2,85.5,"(297,)",,,
3,85.5,"(32,)",,,
2,85.5,"(712,)",,,
2,85.5,"(493,)",,,
3,85.5,"(733,)",,,
3,85.5,"(760,)",,,
10,85.5,"(430,)",,,
4,85.5,"(743,)",,,
3,85.5,"(66,)",,,
4,85.5,"(54,)","(52,)","(53,)","(55,)"
4,85.5,"(424,)",,,
3,85.5,"(286,)",,,
7,85.5,"(274,)",,,
7,85.5,"(443,)",,,
4,85.5,"(276,)",,,
2,85.5,"(278,)",,,
2,85.5,"(554,)",,,
2,85.5,"(662,)",,,
1,85.5,"(265,)",,,
1,85.5,"(361,)",,,
4,85.5,"(289,)",,,
4,85.5,"(736,)",,,
5,85.5,"(262,)","(263,)",,
5,85.5,"(196,)",,,
1,85.5,"(213,)",,,
9,85.5,"(195,)",,,
9,85.5,"(262,)","(263,)",,
1,85.5,"(249,)",,,
1,85.5,"(739,)",,,
1,85.5,"(228,)",,,
1,85.5,"(599,)",,,
5,85.5,"(203,)",,,
5,85.5,"(353,)",,,
1,85.5,"(247,)",,,
1,85.5,"(735,)",,,
6,85.5,"(87,)",,,
6,85.5,"(438,)",,,
3,85.5,"(94,)",,,
3,85.5,"(643,)",,,
7,85.5,"(343,)",,,
1,85.5,"(61,)",,,
1,85.5,"(428,)",,,
6,85.5,"(627,)",,,
6,85.5,"(481,)",,,
1,85.5,"(68,)",,,
1,85.5,"(1,)",,,
6,85.5,"(418,)",,,
6,85.5,"(463,)",,,
8,85.5,"(119,)",,,
2,85.5,"(333,)",,,
2,85.5,"(559,)",,,
6,85.5,"(324,)",,,
6,85.5,"(456,)",,,
1,85.5,"(320,)",,,
1,85.5,"(304,)",,,
3,85.5,"(547,)",,,
3,85.5,"(39,)",,,
20,85.5,"(566,)",,,
20,85.5,"(475,)",,,
1,85.5,"(581,)",,,
1,85.5,"(633,)",,,
2,85.5,"(554,)",,,
2,85.5,"(279,)",,,
1,85.5,"(64,)",,,
2,85.5,"(596,)",,,
2,85.5,"(738,)",,,
2,85.5,"(758,)",,,
4,85.5,"(560,)",,,
4,85.5,"(382,)",,,
2,85.5,"(557,)",,,
2,85.5,"(310,)",,,
1,85.5,"(608,)",,,
6,85.5,"(609,)",,,
2,85.5,"(614,)",,,
3,85.5,"(603,)",,,
3,85.5,"(228,)",,,
2,85.5,"(514,)",,,
5,85.5,"(115,)",,,
5,85.5,"(442,)",,,
5,85.5,"(346,)",,,
3,85.5,"(510,)",,,
3,85.5,"(465,)",,,
3,85.5,"(276,)",,,
9,85.5,"(519,)",,,
1,85.5,"(517,)",,,
1,85.5,"(341,)",,,
1,85.5,"(12,)",,,
2,85.5,"(365,)",,,
2,85.5,"(318,)",,,
3,85.5,"(361,)",,,
3,85.5,"(265,)",,,
3,85.5,"(352,)",,,
3,85.5,"(205,)",,,
3,85.5,"(762,)",,,
3,85.5,"(49,)",,,
11,85.5,"(763,)",,,
11,85.5,"(500,)",,,
2,85.5,"(217,)",,,
1,85.5,"(316,)",,,
5,85.5,"(318,)",,,
5,85.5,"(365,)",,,
1,85.5,"(319,)",,,
1,85.5,"(369,)",,,
2,305.5,"(591,)",,,
2,305.5,"(725,)",,,
1,305.5,"(346,)",,,
1,112.5,"(736,)",,,
1,112.5,"(289,)",,,
1,112.5,"(381,)",,,
1,112.5,"(519,)",,,
5,112.5,"(744,)",,,
5,112.5,"(102,)",,,
1,112.5,"(758,)",,,
3,112.5,"(757,)",,,
3,112.5,"(393,)",,,
1,112.5,"(760,)",,,
1,112.5,"(732,)",,,
1,112.5,"(664,)",,,
1,112.5,"(46,)",,,
4,112.5,"(679,)",,,
2,112.5,"(285,)",,,
8,112.5,"(683,)",,,
2,112.5,"(426,)",,,
2,112.5,"(53,)","(52,)","(54,)","(55,)"
1,112.5,"(446,)",,,
1,112.5,"(314,)",,,
10,112.5,"(457,)",,,
10,112.5,"(372,)",,,
8,112.5,"(483,)",,,
8,112.5,"(713,)",,,
1,112.5,"(741,)",,,
2,112.5,"(739,)",,,
2,112.5,"(252,)",,,
6,112.5,"(23,)",,,
6,112.5,"(396,)",,,
1,112.5,"(315,)",,,
1,112.5,"(5,)",,,
1,112.5,"(1,)",,,
1,112.5,"(68,)",,,
7,112.5,"(12,)",,,
7,112.5,"(340,)",,,
1,112.5,"(50,)",,,
1,112.5,"(762,)",,,
1,112.5,"(32,)",,,
5,112.5,"(714,)",,,
5,112.5,"(492,)",,,
1,112.5,"(696,)",,,
1,112.5,"(58,)",,,
1,112.5,"(700,)",,,
1,112.5,"(76,)",,,
1,112.5,"(743,)",,,
6,112.5,"(55,)","(52,)","(53,)","(54,)"
6,112.5,"(425,)",,,
6,112.5,"(59,)",,,
6,112.5,"(697,)",,,
4,112.5,"(285,)",,,
5,112.5,"(276,)",,,
1,112.5,"(279,)",,,
1,112.5,"(555,)",,,
1,112.5,"(663,)",,,
3,112.5,"(265,)",,,
3,112.5,"(361,)",,,
2,112.5,"(263,)","(262,)",,
2,112.5,"(195,)",,,
4,112.5,"(218,)",,,
5,112.5,"(241,)",,,
5,112.5,"(668,)",,,
1,112.5,"(313,)",,,
1,112.5,"(192,)",,,
1,112.5,"(133,)","(132,)",,
1,112.5,"(195,)",,,
1,112.5,"(262,)","(263,)",,
8,112.5,"(215,)",,,
8,112.5,"(237,)",,,
8,112.5,"(660,)",,,
5,112.5,"(203,)",,,
5,112.5,"(357,)",,,
1,112.5,"(221,)",,,
1,112.5,"(529,)",,,
8,112.5,"(90,)",,,
8,112.5,"(441,)",,,
1,112.5,"(106,)",,,
1,112.5,"(748,)",,,
4,112.5,"(343,)",,,
1,112.5,"(626,)",,,
1,112.5,"(481,)",,,
1,112.5,"(637,)","(633, 592)",,
1,112.5,"(728,)",,,
1,112.5,"(70,)",,,
1,112.5,"(1,)",,,
4,112.5,"(77,)",,,
4,112.5,"(701,)",,,
4,112.5,"(406,)",,,
4,112.5,"(15,)",,,
1,112.5,"(415,)",,,
1,112.5,"(267,)",,,
2,112.5,"(120,)",,,
1,112.5,"(118,)",,,
1,112.5,"(170,)",,,
2,112.5,"(324,)",,,
2,112.5,"(449,)",,,
2,112.5,"(534,)",,,
2,112.5,"(466,)",,,
3,112.5,"(538,)",,,
2,112.5,"(551,)",,,
2,112.5,"(40,)",,,
6,112.5,"(568,)",,,
6,112.5,"(473,)","(423, 38)",,
8,112.5,"(553,)",,,
8,112.5,"(279,)",,,
1,112.5,"(552,)",,,
1,112.5,"(116,)",,,
1,112.5,"(585,)",,,
1,112.5,"(649,)",,,
1,112.5,"(596,)",,,
1,112.5,"(738,)",,,
5,112.5,"(560,)",,,
5,112.5,"(382,)",,,
2,112.5,"(558,)",,,
2,112.5,"(310,)",,,
4,112.5,"(595,)",,,
4,112.5,"(725,)",,,
1,112.5,"(222,)",,,
1,112.5,"(598,)",,,
1,112.5,"(92,)",,,
1,112.5,"(605,)",,,
1,112.5,"(513,)",,,
1,112.5,"(115,)",,,
1,112.5,"(442,)",,,
2,112.5,"(116,)",,,
2,112.5,"(552,)",,,
4,112.5,"(345,)",,,
1,112.5,"(113,)",,,
1,112.5,"(164,)",,,
1,112.5,"(507,)",,,
1,112.5,"(31,)",,,
5,112.5,"(276,)",,,
1,112.5,"(514,)",,,
1,112.5,"(517,)",,,
3,112.5,"(342,)",,,
3,112.5,"(12,)",,,
2,112.5,"(372,)",,,
2,112.5,"(457,)",,,
1,112.5,"(361,)",,,
1,112.5,"(265,)",,,
1,112.5,"(378,)",,,
2,112.5,"(343,)",,,
1,112.5,"(345,)",,,
2,112.5,"(391,)",,,
2,112.5,"(757,)",,,
2,112.5,"(734,)",,,
2,112.5,"(244,)",,,
3,112.5,"(303,)",,,
3,112.5,"(320,)",,,
1,225.0,"(762, 41)",,,
5,112.5,"(219,)",,,
1,112.5,"(314,)",,,
1,112.5,"(446,)",,,
5,112.5,"(200,)",,,
1,112.5,"(319,)",,,
1,112.5,"(369,)",,,
9,112.5,"(530,)",,,
3,112.5,"(663,)",,,
3,112.5,"(656,)",,,
3,112.5,"(236,)",,,
1,272.5,"(12,)",,,
1,272.5,"(341,)",,,
2,161.0,"(381,)",,,
2,161.0,"(679,)",,,
1,161.0,"(283,)",,,
3,161.0,"(683,)",,,
1,161.0,"(672,)",,,
1,161.0,"(239,)",,,
1,161.0,"(468,)",,,
1,161.0,"(534,)",,,
6,161.0,"(457,)",,,
6,161.0,"(374,)",,,
5,161.0,"(492,)",,,
5,161.0,"(712,)",,,
4,161.0,"(46,)",,,
4,161.0,"(665,)",,,
4,161.0,"(712,)",,,
4,161.0,"(485,)","(484,)",,
1,161.0,"(698,)",,,
1,161.0,"(58,)",,,
1,161.0,"(663,)",,,
2,161.0,"(265,)",,,
2,161.0,"(361,)",,,
2,161.0,"(287,)",,,
2,161.0,"(705,)",,,
1,161.0,"(289,)",,,
1,161.0,"(736,)",,,
4,161.0,"(263,)","(262,)",,
4,161.0,"(196,)",,,
1,161.0,"(158,)",,,
1,161.0,"(4,)",,,
2,161.0,"(213,)",,,
1,161.0,"(160,)",,,
1,161.0,"(108,)",,,
2,161.0,"(343,)",,,
1,161.0,"(604,)",,,
1,161.0,"(637,)","(633, 592)",,
1,161.0,"(728,)",,,
1,161.0,"(625,)",,,
1,161.0,"(232,)",,,
1,161.0,"(118,)",,,
1,161.0,"(171,)",,,
7,161.0,"(552,)",,,
7,161.0,"(116,)",,,
1,161.0,"(560,)",,,
1,161.0,"(382,)",,,
4,161.0,"(595,)",,,
4,161.0,"(726,)",,,
1,161.0,"(222,)",,,
10,161.0,"(607,)",,,
1,161.0,"(115,)",,,
1,161.0,"(442,)",,,
3,161.0,"(116,)",,,
3,161.0,"(552,)",,,
3,161.0,"(113,)",,,
3,161.0,"(164,)",,,
2,161.0,"(682,)",,,
1,161.0,"(609,)",,,
3,161.0,"(375,)",,,
5,161.0,"(517,)",,,
4,161.0,"(371,)",,,
4,161.0,"(457,)",,,
2,161.0,"(344,)",,,
6,161.0,"(392,)",,,
6,161.0,"(757,)",,,
4,161.0,"(200,)",,,
1,111.5,"(613,)",,,
1,111.5,"(735,)",,,
1,111.5,"(248,)",,,
1,111.5,"(381,)",,,
4,223.0,"(540, 170)",,,
1,111.5,"(756,)",,,
1,111.5,"(329,)",,,
2,111.5,"(519,)",,,
1,111.5,"(743,)",,,
2,111.5,"(746,)",,,
2,111.5,"(102,)",,,
3,111.5,"(760,)",,,
3,111.5,"(730,)",,,
1,111.5,"(283,)",,,
3,111.5,"(683,)",,,
4,111.5,"(677,)",,,
4,111.5,"(387,)",,,
4,111.5,"(675,)",,,
4,111.5,"(238,)",,,
1,111.5,"(466,)",,,
1,111.5,"(535,)",,,
1,111.5,"(122,)",,,
2,111.5,"(445,)",,,
2,111.5,"(273,)",,,
2,111.5,"(427,)",,,
2,111.5,"(61,)",,,
6,111.5,"(479,)",,,
6,111.5,"(574,)",,,
1,111.5,"(741,)",,,
1,111.5,"(499,)",,,
1,111.5,"(763,)",,,
1,111.5,"(213,)",,,
1,111.5,"(741,)",,,
1,111.5,"(167,)",,,
2,111.5,"(640,)",,,
2,111.5,"(96,)",,,
2,111.5,"(15,)",,,
2,111.5,"(402,)",,,
1,111.5,"(5,)",,,
1,111.5,"(50,)",,,
1,111.5,"(761,)",,,
2,111.5,"(6,)",,,
2,111.5,"(296,)",,,
1,111.5,"(32,)",,,
1,111.5,"(714,)",,,
1,111.5,"(492,)",,,
3,111.5,"(697,)",,,
3,111.5,"(58,)",,,
1,111.5,"(730,)",,,
1,111.5,"(760,)",,,
6,111.5,"(59,)",,,
6,111.5,"(696,)",,,
1,111.5,"(5,)",,,
2,111.5,"(271,)",,,
2,111.5,"(411,)",,,
3,111.5,"(285,)",,,
3,111.5,"(275,)",,,
3,111.5,"(445,)",,,
3,111.5,"(276,)",,,
8,111.5,"(265,)",,,
8,111.5,"(361,)",,,
3,111.5,"(263,)","(262,)",,
3,111.5,"(196,)",,,
1,223.0,"(264, 207)",,,
2,111.5,"(219,)",,,
1,111.5,"(199,)",,,
1,111.5,"(313,)",,,
6,111.5,"(214,)",,,
5,111.5,"(194,)",,,
5,111.5,"(263,)","(262,)",,
2,111.5,"(523,)",,,
2,111.5,"(81,)",,,
3,111.5,"(165,)",,,
3,111.5,"(113,)",,,
2,111.5,"(222,)",,,
1,111.5,"(236,)",,,
1,111.5,"(654,)",,,
4,111.5,"(226,)",,,
4,111.5,"(602,)",,,
2,111.5,"(208,)",,,
2,111.5,"(360,)",,,
4,111.5,"(246,)",,,
4,111.5,"(734,)",,,
1,111.5,"(221,)",,,
1,111.5,"(526,)",,,
9,111.5,"(107,)",,,
9,111.5,"(750,)",,,
2,111.5,"(343,)",,,
1,111.5,"(81,)",,,
1,111.5,"(635,)","(636,)",,
1,111.5,"(728,)",,,
1,111.5,"(396,)",,,
1,111.5,"(16,)",,,
2,111.5,"(415,)",,,
2,111.5,"(267,)",,,
2,111.5,"(119,)",,,
2,111.5,"(118,)",,,
2,111.5,"(169,)",,,
2,111.5,"(326,)",,,
2,111.5,"(756,)",,,
1,111.5,"(320,)",,,
1,111.5,"(306,)",,,
